numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
12304;10;13;4;15;14;16;17;23;24;21;40;44;0;42;41;48;46;55;53;57;69;64;66;71;63;-1;No;No;No
12305;3;14;9;12;7;22;29;28;19;24;43;36;0;45;33;59;56;57;49;54;67;73;71;74;61;-1;No;No;No
12306;6;2;15;10;8;29;27;17;30;26;40;38;0;37;43;52;49;47;46;59;74;66;71;68;69;-1;No;No;No
12307;8;5;1;13;12;20;30;19;16;23;32;38;0;42;40;54;52;51;59;57;71;64;65;68;69;-1;No;No;No
12308;13;5;9;10;8;25;17;27;16;22;37;41;0;32;36;46;52;59;49;48;61;75;64;74;73;-1;No;No;No
12309;4;15;7;14;6;17;25;19;22;20;31;36;0;38;45;59;60;52;50;54;68;67;71;72;62;-1;No;No;No
12310;10;5;12;6;8;23;17;20;28;18;40;35;0;38;37;48;57;60;52;59;61;64;68;69;66;-1;No;No;No
12311;4;9;11;3;6;16;26;24;19;22;31;44;0;35;41;49;57;60;58;51;68;74;67;71;63;-1;No;No;No
12312;14;8;5;1;10;26;24;27;28;29;36;41;0;44;39;47;48;54;52;57;65;68;75;74;67;-1;No;No;No
12313;9;7;10;1;15;22;27;25;20;23;44;31;0;33;41;46;59;48;58;47;67;75;68;62;61;-1;No;No;No
12314;1;7;11;4;13;26;21;23;29;19;39;40;0;42;31;55;52;54;50;53;68;72;63;71;69;-1;No;No;No
12315;10;14;5;11;7;16;23;22;28;29;45;35;0;41;42;58;48;52;59;56;72;71;62;61;65;-1;No;No;No
12316;1;6;15;7;12;24;29;28;25;23;37;39;0;33;38;54;58;50;55;59;70;67;66;61;75;-1;No;No;No
12317;9;5;15;10;12;21;28;29;20;23;43;36;0;39;44;55;59;53;52;54;74;73;66;62;72;-1;No;No;No
12318;6;10;7;3;12;27;19;29;17;28;36;43;0;35;41;60;50;54;52;59;63;75;64;61;69;-1;No;No;No
12319;3;13;1;10;5;22;30;21;25;27;36;32;0;40;31;48;49;46;60;55;69;62;72;73;63;-1;No;No;No
12320;13;1;3;7;4;19;30;17;29;23;41;40;0;38;44;46;50;56;58;48;63;71;70;72;64;-1;No;No;No
12321;15;9;13;1;3;18;28;19;20;29;43;40;0;32;33;52;57;54;55;58;69;61;64;73;71;-1;No;No;No
12322;8;5;1;2;12;27;28;18;20;19;44;42;0;39;37;52;47;53;57;50;68;66;75;67;63;-1;No;No;No
12323;9;6;15;2;1;30;27;17;24;21;33;40;0;36;31;46;54;50;55;59;74;62;67;73;75;-1;No;No;No
12324;5;2;13;7;12;17;25;20;22;26;35;45;0;39;34;53;56;46;50;49;62;69;66;75;74;-1;No;No;No
12325;8;5;6;14;7;21;19;25;27;26;33;43;0;41;32;49;48;50;56;53;66;65;73;70;71;-1;No;No;No
12326;6;13;3;1;4;22;25;24;30;18;35;43;0;31;44;58;57;55;59;51;65;71;74;73;63;-1;No;No;No
12327;2;1;6;14;4;26;28;24;25;30;42;41;0;44;37;57;46;60;51;53;73;70;71;74;67;-1;No;No;No
12328;10;11;9;4;13;25;16;28;19;20;37;38;0;40;35;50;51;53;56;46;62;61;65;71;63;-1;No;No;No
12329;9;6;3;12;14;27;30;29;28;21;34;43;0;39;35;46;58;60;54;47;64;75;65;62;67;-1;No;No;No
12330;10;1;3;8;7;25;21;22;29;17;40;41;0;35;36;57;55;49;51;53;62;67;61;75;63;-1;No;No;No
12331;13;15;8;2;12;23;21;27;29;26;33;38;0;44;43;47;54;49;51;46;68;75;73;71;67;-1;No;No;No
12332;15;11;10;6;12;20;16;17;28;23;31;40;0;43;35;51;53;49;59;55;72;71;74;62;75;-1;No;No;No
12333;4;9;14;11;12;28;19;29;30;24;42;32;0;37;38;58;56;55;60;51;74;70;75;65;67;-1;No;No;No
12334;6;4;1;11;9;18;27;22;16;20;38;43;0;44;42;46;47;49;59;58;64;62;61;65;74;-1;No;No;No
12335;10;2;14;9;15;21;27;29;28;25;31;40;0;35;37;46;50;51;47;55;64;65;75;69;72;-1;No;No;No
12336;5;12;6;11;8;16;17;29;25;26;35;33;0;43;34;56;58;54;51;46;69;75;68;71;67;-1;No;No;No
12337;2;4;13;9;1;17;19;20;29;27;36;44;0;33;34;50;59;54;46;52;72;74;65;63;70;-1;No;No;No
12338;3;10;12;8;1;18;17;19;23;22;43;33;0;39;35;52;57;51;49;56;71;64;75;66;74;-1;No;No;No
12339;7;3;6;9;8;22;19;28;23;30;45;31;0;36;35;56;59;48;51;55;71;73;72;69;65;-1;No;No;No
12340;9;2;10;6;13;16;24;29;17;23;38;42;0;33;40;58;57;53;56;60;64;65;73;62;67;-1;No;No;No
12341;4;10;11;14;15;24;27;20;26;16;45;41;0;34;44;58;54;49;46;48;70;73;66;67;71;-1;No;No;No
12342;13;14;10;4;11;26;25;24;23;17;37;44;0;40;36;58;56;50;57;47;64;73;75;69;63;-1;No;No;No
12343;11;7;9;8;14;19;25;26;28;18;38;32;0;36;35;53;47;58;60;51;70;72;62;65;68;-1;No;No;No
12344;8;1;10;5;9;20;17;23;18;19;35;39;0;32;33;47;54;60;56;51;69;75;74;63;68;-1;No;No;No
12345;3;1;11;14;5;20;24;28;23;18;41;45;0;37;35;55;49;57;54;51;67;74;62;61;70;-1;No;No;No
12346;8;1;10;7;2;30;17;19;22;26;38;35;0;44;32;51;60;53;56;49;66;63;61;64;65;-1;No;No;No
12347;2;3;14;10;9;22;26;30;16;17;40;37;0;44;38;48;47;53;49;56;68;61;66;65;69;-1;No;No;No
12348;11;3;4;14;1;19;24;16;30;22;33;35;0;45;41;55;53;59;56;54;73;66;75;70;69;-1;No;No;No
12349;6;5;10;11;9;18;20;23;26;19;39;36;0;38;34;54;47;50;59;55;67;70;72;65;75;-1;No;No;No
12350;11;10;7;1;12;23;28;25;21;30;42;38;0;35;36;49;52;60;56;46;69;71;73;74;65;-1;No;No;No
12351;15;3;1;7;9;17;21;25;19;16;34;43;0;36;45;55;52;58;46;59;69;73;65;74;72;-1;No;No;No
12352;13;6;1;3;2;18;30;17;29;19;37;32;0;31;42;59;57;47;46;51;67;75;73;69;72;-1;No;No;No
12353;2;5;6;8;12;19;27;17;29;22;34;43;0;40;31;51;52;46;59;57;75;72;66;61;62;-1;No;No;No
12354;5;4;11;7;6;24;22;29;17;21;35;37;0;38;41;53;50;60;49;55;66;63;74;65;73;-1;No;No;No
12355;7;11;12;13;9;25;16;27;30;19;45;31;0;37;41;51;48;46;54;50;63;65;66;68;71;-1;No;No;No
12356;7;5;13;12;11;20;26;30;16;28;39;43;0;41;40;51;47;57;55;60;69;75;73;64;72;-1;No;No;No
12357;10;12;8;6;15;19;27;24;30;25;31;39;0;36;41;58;54;57;53;50;65;74;71;66;61;-1;No;No;No
12358;11;1;2;8;10;16;29;28;25;22;33;40;0;37;41;48;53;56;50;47;66;75;73;67;68;-1;No;No;No
12359;13;2;1;7;5;19;27;30;18;22;36;40;0;35;45;48;56;51;59;49;75;70;63;69;74;-1;No;No;No
12360;10;6;1;14;15;28;18;30;25;26;35;33;0;38;37;51;57;52;54;60;69;63;65;70;62;-1;No;No;No
12361;13;4;2;15;10;22;17;30;24;21;32;37;0;44;34;55;53;56;52;49;64;75;72;68;73;-1;No;No;No
12362;3;7;12;14;1;30;23;26;16;18;33;41;0;34;42;48;54;52;47;53;65;64;72;63;70;-1;No;No;No
12363;2;15;13;8;1;19;28;22;24;16;32;33;0;42;38;51;56;48;46;55;65;71;67;66;73;-1;No;No;No
12364;3;7;1;13;11;25;24;21;16;26;41;32;0;34;36;46;58;47;55;48;68;63;74;67;72;-1;No;No;No
12365;5;14;11;13;9;25;26;29;18;30;45;32;0;41;40;50;60;59;47;58;72;63;68;71;75;-1;No;No;No
12366;9;6;4;11;15;25;16;26;19;22;37;34;0;40;41;52;60;51;57;46;70;63;64;66;67;-1;No;No;No
12367;14;8;12;15;11;24;28;17;26;19;36;45;0;39;31;53;49;59;58;54;75;66;71;64;74;-1;No;No;No
12368;11;10;14;9;1;28;16;18;20;17;35;37;0;45;38;60;47;58;48;50;67;69;70;61;65;-1;No;No;No
12369;13;4;15;9;7;23;24;21;16;20;34;37;0;44;39;59;56;52;46;58;62;61;67;63;66;-1;No;No;No
12370;7;6;8;3;2;24;18;27;19;30;33;41;0;44;31;57;56;50;52;60;67;73;68;70;72;-1;No;No;No
12371;4;1;8;15;13;28;16;20;23;21;32;37;0;39;35;50;59;49;54;46;75;70;74;69;63;-1;No;No;No
12372;5;13;10;6;9;16;22;30;29;20;33;42;0;31;36;50;54;53;55;48;64;62;67;72;70;-1;No;No;No
12373;6;5;13;14;2;26;19;22;28;24;42;32;0;36;34;46;58;56;59;51;69;62;72;71;75;-1;No;No;No
12374;13;5;1;7;8;20;22;27;23;25;33;37;0;36;42;46;60;49;59;54;63;71;64;62;67;-1;No;No;No
12375;5;12;7;8;10;22;23;27;18;20;45;33;0;38;44;58;50;48;59;46;70;68;72;66;61;-1;No;No;No
12376;4;11;14;10;13;29;26;18;21;28;43;44;0;45;40;58;50;55;49;47;64;75;73;68;62;-1;No;No;No
12377;12;11;9;1;3;20;22;21;18;30;33;31;0;42;40;56;60;51;52;53;65;62;68;70;61;-1;No;No;No
12378;9;6;14;2;7;23;30;25;21;24;31;42;0;34;33;57;52;60;51;50;66;72;69;71;74;-1;No;No;No
12379;15;12;9;3;5;27;26;25;18;16;41;38;0;44;43;53;57;49;54;51;73;69;75;74;65;-1;No;No;No
12380;15;1;11;7;6;21;19;16;30;28;37;33;0;44;43;49;50;48;56;60;71;66;64;62;75;-1;No;No;No
12381;13;2;15;7;9;18;24;23;21;17;35;33;0;43;44;50;56;55;48;57;67;65;69;75;72;-1;No;No;No
12382;2;11;15;6;7;16;26;28;20;21;38;31;0;39;41;59;46;52;53;56;68;64;70;72;66;-1;No;No;No
12383;9;10;12;6;5;16;17;20;21;18;34;42;0;43;31;54;50;60;58;51;74;63;68;66;65;-1;No;No;No
12384;9;8;11;14;1;19;26;20;28;25;43;33;0;42;40;47;46;55;50;54;63;69;67;66;68;-1;No;No;No
12385;5;1;11;3;15;26;17;25;30;28;41;45;0;37;40;55;49;46;47;51;63;75;65;73;71;-1;No;No;No
12386;6;5;12;14;7;27;16;21;23;29;34;37;0;43;42;57;53;55;48;51;65;61;64;67;69;-1;No;No;No
12387;9;14;4;11;6;18;22;30;16;25;37;41;0;31;40;48;55;58;47;54;69;68;65;71;67;-1;No;No;No
12388;9;8;6;3;13;18;25;29;26;19;37;42;0;35;44;49;50;52;56;57;73;63;74;61;62;-1;No;No;No
12389;7;4;14;1;5;26;28;27;18;22;34;40;0;42;38;49;51;47;46;60;69;75;70;64;71;-1;No;No;No
12390;7;11;5;2;8;29;30;21;26;28;36;38;0;32;44;50;59;52;53;56;64;67;66;61;73;-1;No;No;No
12391;4;14;13;11;6;17;21;25;23;24;45;35;0;38;44;50;54;47;58;48;68;64;63;72;69;-1;No;No;No
12392;1;9;4;3;14;20;21;17;22;28;36;33;0;41;38;59;46;58;48;54;64;70;75;72;66;-1;No;No;No
12393;6;2;1;8;4;26;18;28;25;23;41;31;0;43;44;54;58;60;53;49;75;64;73;74;65;-1;No;No;No
12394;11;13;1;5;2;17;27;16;28;19;39;32;0;31;44;50;58;51;48;55;67;65;72;73;71;-1;No;No;No
12395;13;14;10;9;7;25;28;20;27;18;39;37;0;36;45;46;50;54;49;48;69;74;75;62;70;-1;No;No;No
12396;7;11;14;2;12;23;24;18;29;28;35;44;0;39;32;59;50;47;46;48;66;75;62;61;65;-1;No;No;No
12397;6;3;4;12;14;17;27;16;26;23;34;38;0;35;39;46;60;57;50;53;72;69;74;62;68;-1;No;No;No
12398;7;10;4;15;2;25;24;20;23;27;42;34;0;39;35;55;49;48;58;46;64;74;68;66;65;-1;No;No;No
12399;7;1;8;2;14;18;19;22;29;17;34;40;0;31;32;50;53;47;60;49;72;67;70;73;75;-1;No;No;No
12400;6;3;14;5;7;16;25;27;20;26;44;32;0;43;33;50;58;55;57;47;72;70;75;63;68;-1;No;No;No
12401;10;14;13;1;7;18;23;22;21;28;39;31;0;43;42;50;47;55;59;46;68;65;69;61;67;-1;No;No;No
12402;12;14;1;15;7;24;29;16;28;25;32;45;0;43;34;50;59;54;47;49;71;62;72;73;64;-1;No;No;No
12403;3;6;10;7;4;28;18;29;24;19;41;36;0;37;45;51;58;56;48;53;74;73;68;67;62;-1;No;No;No
12404;5;2;6;13;1;24;27;21;25;20;40;45;0;41;32;58;51;50;49;53;70;75;66;73;68;-1;No;No;No
12405;5;2;7;14;15;17;16;22;19;25;43;38;0;34;36;51;58;57;46;52;72;62;71;66;63;-1;No;No;No
12406;7;9;10;15;2;19;30;16;27;21;38;45;0;32;41;50;47;56;48;54;67;70;73;69;71;-1;No;No;No
12407;4;10;12;9;15;21;16;25;24;20;39;37;0;45;40;49;55;54;48;46;61;73;66;70;63;-1;No;No;No
12408;1;13;4;9;3;27;20;23;24;28;39;32;0;42;45;54;47;50;59;56;72;73;61;74;68;-1;No;No;No
12409;10;1;3;13;14;17;28;25;20;22;35;32;0;41;37;52;48;53;58;59;72;74;67;65;71;-1;No;No;No
12410;11;12;1;9;8;21;20;26;29;25;36;31;0;34;39;59;51;56;58;54;75;74;68;63;71;-1;No;No;No
12411;7;13;6;5;9;20;24;25;26;18;33;34;0;41;42;53;60;59;47;50;65;63;72;73;70;-1;No;No;No
12412;5;10;13;4;12;26;29;30;21;17;31;33;0;40;38;53;57;49;60;56;63;67;62;74;70;-1;No;No;No
12413;9;6;14;3;10;16;19;24;17;22;34;40;0;32;45;50;46;55;49;59;70;64;74;75;66;-1;No;No;No
12414;15;4;14;9;6;29;20;16;19;24;39;44;0;34;38;55;54;58;48;56;62;72;67;71;65;-1;No;No;No
12415;6;9;4;12;1;19;30;16;29;28;40;33;0;34;42;46;51;58;55;54;69;72;75;68;67;-1;No;No;No
12416;10;11;8;15;14;30;20;26;19;22;32;35;0;43;40;55;47;56;46;54;70;64;74;68;66;-1;No;No;No
12417;8;9;1;14;13;20;18;23;25;29;43;33;0;37;41;51;49;54;52;58;72;75;68;74;64;-1;No;No;No
12418;6;4;7;5;15;24;23;20;25;18;35;34;0;38;43;48;54;55;53;57;65;75;61;72;71;-1;No;No;No
12419;9;10;6;13;11;28;22;27;18;16;34;42;0;45;38;58;60;54;46;47;66;70;71;61;62;-1;No;No;No
12420;4;11;9;6;3;20;26;22;29;28;33;36;0;32;31;53;55;57;48;58;63;71;62;64;69;-1;No;No;No
12421;2;13;1;5;14;26;27;25;17;28;42;31;0;36;43;53;50;51;54;59;61;66;72;63;62;-1;No;No;No
12422;14;1;5;15;6;29;22;19;27;21;41;42;0;44;39;57;53;52;59;46;65;68;74;75;67;-1;No;No;No
12423;4;3;13;6;7;24;21;23;30;28;40;35;0;33;32;52;50;51;56;60;71;73;72;66;75;-1;No;No;No
12424;1;14;3;7;11;20;19;21;18;24;43;31;0;33;38;53;59;50;56;49;68;71;63;70;64;-1;No;No;No
12425;15;14;7;5;12;24;27;30;16;29;40;34;0;39;38;49;57;47;51;52;73;65;70;63;69;-1;No;No;No
12426;4;6;1;10;3;20;26;25;24;22;36;39;0;34;31;59;53;46;51;60;67;69;70;68;64;-1;No;No;No
12427;8;6;4;12;15;26;20;22;30;27;36;35;0;44;34;54;50;60;53;55;62;70;75;73;61;-1;No;No;No
12428;6;5;15;2;1;26;16;17;20;22;44;32;0;45;39;51;49;46;52;54;62;71;75;63;61;-1;No;No;No
12429;10;12;1;13;9;23;24;21;25;18;39;31;0;38;33;56;60;50;57;58;65;70;75;72;66;-1;No;No;No
12430;10;4;7;13;11;17;25;28;21;20;40;39;0;36;41;56;53;50;55;60;64;62;73;74;67;-1;No;No;No
12431;7;13;6;1;9;29;18;28;17;22;43;37;0;40;38;54;46;48;50;52;62;75;61;64;74;-1;No;No;No
12432;8;2;9;12;7;16;27;20;21;18;35;42;0;41;39;55;51;56;60;49;75;66;64;61;67;-1;No;No;No
12433;11;6;4;13;5;27;19;22;28;20;45;41;0;40;37;53;58;51;59;54;71;63;62;74;61;-1;No;No;No
12434;10;4;2;7;13;24;19;16;29;26;31;35;0;36;43;46;49;47;51;56;71;73;61;68;65;-1;No;No;No
12435;8;5;4;11;13;19;18;30;27;23;43;34;0;44;41;57;60;58;47;52;66;69;63;65;61;-1;No;No;No
12436;4;14;6;2;5;21;22;18;28;25;36;44;0;41;40;53;54;52;57;50;65;70;61;74;66;-1;No;No;No
12437;13;8;12;6;11;27;30;17;22;16;35;37;0;34;36;57;49;48;59;56;64;75;68;61;69;-1;No;No;No
12438;3;2;12;14;5;29;24;22;30;16;39;33;0;40;36;49;52;57;60;47;72;68;73;67;70;-1;No;No;No
12439;15;7;1;10;13;17;18;28;23;29;45;39;0;43;44;53;46;55;60;50;71;72;62;63;73;-1;No;No;No
12440;10;1;2;3;12;29;23;24;28;26;38;34;0;39;42;57;56;49;50;55;72;66;71;73;70;-1;No;No;No
12441;11;12;3;7;6;17;16;24;20;26;43;45;0;42;36;46;56;49;51;52;72;62;74;75;65;-1;No;No;No
12442;2;5;11;15;9;26;21;25;29;24;45;44;0;31;39;53;58;56;55;47;70;64;73;71;68;-1;No;No;No
12443;6;5;7;14;3;21;18;29;25;16;42;37;0;45;44;57;60;54;46;59;70;73;72;65;71;-1;No;No;No
12444;11;12;9;15;5;20;28;21;30;17;38;34;0;35;43;58;49;60;52;55;70;68;67;75;66;-1;No;No;No
12445;4;6;15;1;9;16;20;21;23;18;42;38;0;31;39;53;59;55;54;57;70;69;72;71;73;-1;No;No;No
12446;1;2;6;13;10;24;21;20;27;25;34;33;0;43;39;46;50;54;59;57;62;66;61;72;71;-1;No;No;No
12447;10;5;13;14;4;20;30;28;17;19;40;45;0;37;43;51;48;53;60;59;64;68;74;69;63;-1;No;No;No
12448;14;11;9;7;2;21;22;18;26;25;38;33;0;39;35;53;54;60;51;47;66;74;69;71;63;-1;No;No;No
12449;2;10;15;1;5;25;30;24;23;22;35;45;0;31;44;53;56;47;54;46;68;65;72;73;69;-1;No;No;No
12450;8;15;12;4;10;23;29;19;25;26;31;40;0;36;35;58;46;53;56;47;70;74;68;72;75;-1;No;No;No
12451;6;2;3;5;15;20;16;22;25;17;37;44;0;40;36;48;60;53;50;51;67;62;75;68;72;-1;No;No;No
12452;13;15;1;7;4;27;30;24;23;29;36;35;0;45;44;50;49;52;53;51;63;68;65;73;67;-1;No;No;No
12453;5;15;2;3;1;19;20;22;18;28;43;45;0;44;32;47;54;46;56;50;64;68;69;67;73;-1;No;No;No
12454;4;9;10;5;11;27;16;19;26;25;36;38;0;43;39;56;54;47;59;51;71;70;66;67;61;-1;No;No;No
12455;10;2;7;13;11;20;23;30;17;29;38;44;0;31;43;48;55;47;52;50;71;68;64;73;62;-1;No;No;No
12456;11;14;4;9;6;23;18;22;25;17;38;39;0;37;33;52;51;46;47;59;67;70;69;64;66;-1;No;No;No
12457;9;4;2;13;6;21;16;22;18;28;32;40;0;33;31;47;46;59;48;49;73;66;68;63;74;-1;No;No;No
12458;5;10;1;13;11;23;29;22;21;20;41;36;0;44;35;59;57;50;53;49;74;67;73;75;69;-1;No;No;No
12459;5;14;2;3;6;28;21;29;25;20;41;40;0;32;36;60;58;51;49;55;70;65;62;74;64;-1;No;No;No
12460;8;14;9;11;3;21;26;28;30;16;32;34;0;44;40;52;60;50;47;59;62;70;69;67;65;-1;No;No;No
12461;1;14;7;13;10;29;28;19;30;26;35;44;0;37;45;57;54;58;53;48;67;64;65;71;62;-1;No;No;No
12462;12;2;7;4;6;19;20;25;21;29;45;37;0;43;36;51;52;57;46;59;74;73;63;68;69;-1;No;No;No
12463;4;12;2;15;10;21;29;30;24;27;40;32;0;42;33;52;60;46;57;59;67;71;75;74;64;-1;No;No;No
12464;7;13;8;6;14;29;23;20;27;18;36;37;0;33;43;51;57;46;55;49;64;71;69;75;63;-1;No;No;No
12465;2;11;8;1;3;17;21;28;20;24;35;44;0;31;39;46;49;53;56;58;73;67;72;74;66;-1;No;No;No
12466;9;14;2;12;1;21;25;28;20;24;37;36;0;34;41;54;51;46;48;55;69;68;71;66;70;-1;No;No;No
12467;11;14;3;13;12;18;25;27;28;29;36;33;0;45;39;58;57;49;48;53;74;62;68;73;70;-1;No;No;No
12468;13;6;1;12;15;18;17;21;26;28;35;40;0;44;33;58;54;51;56;49;62;61;69;73;66;-1;No;No;No
12469;11;7;4;14;8;30;23;25;28;16;32;44;0;39;36;60;54;58;55;52;71;67;64;72;61;-1;No;No;No
12470;12;10;13;8;7;21;22;16;19;27;33;31;0;39;32;51;50;58;49;56;68;61;72;69;66;-1;No;No;No
12471;3;8;12;1;4;29;26;21;18;19;42;40;0;43;45;50;60;53;58;57;72;73;70;75;61;-1;No;No;No
12472;1;3;7;8;11;16;27;19;21;26;45;44;0;32;39;59;50;54;46;47;62;72;64;66;74;-1;No;No;No
12473;15;1;4;2;8;22;19;20;28;26;34;31;0;36;38;55;52;46;48;54;66;71;62;65;68;-1;No;No;No
12474;2;10;9;4;3;18;26;27;28;17;31;37;0;44;35;50;51;53;58;59;67;71;64;75;68;-1;No;No;No
12475;2;13;10;6;9;21;29;26;20;24;40;44;0;37;42;46;52;47;58;51;75;63;72;74;62;-1;No;No;No
12476;3;4;7;15;1;21;24;18;23;25;42;31;0;32;33;49;52;47;57;51;64;74;68;71;63;-1;No;No;No
12477;12;6;2;7;5;19;21;26;17;23;33;44;0;42;39;49;52;55;50;47;62;66;69;71;75;-1;No;No;No
12478;3;4;12;8;10;23;28;20;29;17;32;42;0;31;40;54;51;50;46;58;70;61;74;69;66;-1;No;No;No
12479;11;12;9;7;6;17;18;21;24;26;36;45;0;40;32;51;50;56;57;49;64;70;63;73;68;-1;No;No;No
12480;4;15;2;9;7;25;18;30;19;21;40;37;0;32;45;52;60;55;53;51;73;62;67;69;72;-1;No;No;No
12481;5;3;7;10;9;16;29;27;18;24;42;45;0;39;41;58;47;60;56;52;67;62;63;69;64;-1;No;No;No
12482;2;3;6;10;9;25;23;29;26;20;43;31;0;39;45;56;54;55;47;50;64;61;63;74;69;-1;No;No;No
12483;3;10;6;8;7;17;22;16;19;20;44;42;0;38;43;54;50;55;56;49;64;74;69;71;65;-1;No;No;No
12484;4;1;7;14;5;20;28;27;18;30;32;38;0;35;45;57;51;55;56;48;68;67;69;75;65;-1;No;No;No
12485;1;11;7;13;12;30;24;22;27;19;41;33;0;39;38;52;60;58;53;48;66;74;63;67;62;-1;No;No;No
12486;7;14;10;13;8;18;20;16;28;27;38;39;0;45;34;51;49;46;50;54;62;65;68;64;69;-1;No;No;No
12487;1;4;6;2;15;20;19;18;27;25;44;32;0;40;35;49;57;55;58;60;63;70;61;74;67;-1;No;No;No
12488;4;9;2;15;13;20;26;24;17;19;40;34;0;35;45;52;50;56;57;54;69;75;74;70;68;-1;No;No;No
12489;8;12;14;3;11;21;23;18;24;27;32;42;0;44;39;46;59;58;51;55;74;68;69;61;65;-1;No;No;No
12490;3;5;15;6;11;26;29;25;28;17;36;44;0;33;43;51;56;55;53;60;73;71;68;63;64;-1;No;No;No
12491;12;9;5;15;14;19;28;23;30;18;36;37;0;31;39;49;55;56;54;57;64;75;63;62;66;-1;No;No;No
12492;10;5;12;1;13;18;26;16;29;22;45;40;0;31;39;51;60;48;58;59;63;64;67;66;65;-1;No;No;No
12493;4;9;7;13;3;25;30;24;29;28;45;39;0;32;38;57;54;53;58;56;64;72;75;66;74;-1;No;No;No
12494;1;6;10;4;13;17;16;28;19;20;39;45;0;38;40;59;53;52;51;50;64;69;74;68;63;-1;No;No;No
12495;9;14;10;4;15;25;23;18;26;17;31;36;0;34;32;59;51;49;46;54;70;66;63;64;72;-1;No;No;No
12496;15;13;1;8;2;28;29;30;20;24;32;31;0;45;39;49;54;60;46;48;65;61;63;73;74;-1;No;No;No
12497;3;4;11;14;5;23;28;18;16;24;35;34;0;44;41;54;53;56;48;50;67;69;71;73;74;-1;No;No;No
12498;1;11;12;10;2;29;21;20;25;23;38;36;0;40;41;53;50;49;55;58;61;64;62;73;65;-1;No;No;No
12499;10;6;15;5;14;21;29;19;27;17;40;44;0;39;37;46;54;52;56;48;68;74;64;61;69;-1;No;No;No
12500;8;14;10;15;4;27;29;20;19;24;32;39;0;44;33;49;55;50;60;48;61;63;69;73;62;-1;No;No;No
12501;11;14;2;8;5;23;26;17;16;29;45;41;0;34;38;48;49;47;54;57;64;69;66;75;71;-1;No;No;No
12502;1;13;15;6;14;16;25;18;20;26;38;42;0;34;39;54;46;58;60;57;67;72;68;61;62;-1;No;No;No
12503;10;14;9;6;5;23;20;25;30;19;36;42;0;34;31;51;54;47;60;59;61;73;63;65;64;-1;No;No;No
12504;13;14;15;5;2;30;21;16;22;26;31;35;0;44;36;50;56;59;58;48;63;62;74;65;61;-1;No;No;No
12505;8;12;9;10;3;29;26;30;17;16;37;35;0;44;38;58;60;59;50;53;75;65;64;66;71;-1;No;No;No
12506;11;15;3;12;9;29;18;17;20;16;34;41;0;38;35;57;54;49;52;50;69;66;74;75;71;-1;No;No;No
12507;12;3;11;7;8;16;30;28;22;23;36;44;0;42;39;59;48;60;57;49;71;73;70;61;74;-1;No;No;No
12508;8;1;9;2;4;17;16;18;27;25;42;31;0;45;36;50;46;55;56;54;64;73;70;75;62;-1;No;No;No
12509;11;7;13;14;3;22;25;27;24;21;36;35;0;43;38;52;46;47;49;53;61;66;72;75;71;-1;No;No;No
12510;13;6;10;3;4;23;16;29;17;26;40;42;0;43;37;53;48;52;59;55;67;62;70;69;73;-1;No;No;No
12511;6;10;9;14;2;21;24;18;29;26;41;38;0;45;31;52;54;47;60;56;67;64;65;68;66;-1;No;No;No
12512;5;10;3;12;15;29;21;26;24;28;38;41;0;36;33;57;56;47;60;49;72;68;65;62;74;-1;No;No;No
12513;7;10;9;5;12;20;18;24;30;21;36;39;0;40;42;49;56;59;48;52;64;74;61;70;69;-1;No;No;No
12514;14;4;10;9;1;24;19;23;17;26;38;41;0;43;36;50;58;54;49;48;71;66;75;70;72;-1;No;No;No
12515;13;8;2;12;4;17;16;24;28;23;39;44;0;36;42;58;54;53;47;57;65;64;73;61;75;-1;No;No;No
12516;4;5;8;7;14;16;17;25;21;20;44;38;0;45;42;58;56;49;46;59;74;62;72;66;68;-1;No;No;No
12517;6;4;14;9;13;18;29;25;30;16;38;44;0;45;36;53;57;46;54;60;68;66;61;65;71;-1;No;No;No
12518;7;15;10;1;3;21;18;30;26;29;45;37;0;42;33;51;50;55;49;47;70;74;63;68;65;-1;No;No;No
12519;3;10;12;13;4;28;25;27;17;18;39;40;0;36;43;46;49;56;59;57;73;74;68;64;69;-1;No;No;No
12520;15;12;2;7;11;25;18;26;28;27;35;36;0;42;39;51;58;60;56;59;69;71;74;68;65;-1;No;No;No
12521;3;5;6;1;10;21;27;23;25;30;38;40;0;41;33;47;60;46;50;48;73;71;65;62;68;-1;No;No;No
12522;3;8;12;1;7;26;29;16;20;24;34;38;0;33;43;57;51;49;54;50;64;62;65;70;71;-1;No;No;No
12523;8;3;13;14;10;20;16;30;26;17;37;39;0;32;35;50;60;49;51;46;63;65;70;62;68;-1;No;No;No
12524;4;12;11;3;1;23;26;24;29;18;39;41;0;31;33;54;53;57;50;55;73;74;66;64;63;-1;No;No;No
12525;15;9;14;4;2;18;19;16;21;23;43;41;0;45;40;51;47;57;58;48;61;67;74;66;62;-1;No;No;No
12526;6;10;3;7;5;16;27;26;17;24;32;40;0;43;45;51;55;57;59;49;68;64;66;69;71;-1;No;No;No
12527;13;15;12;5;9;27;22;29;21;18;40;41;0;43;36;54;58;56;46;60;71;62;75;72;74;-1;No;No;No
